time,id,text,isRetweet,isDeleted,device,favorites,retweets,isFlagged
2019-03-20 20:51:00,1.10847e+18,"Great news from Ford! They are investing nearly $1 BILLION in Flat Rock, Michigan for auto production on top of a $1 BILLION investment last month in a facility outside of Chicago. Companies are pouring back into the United States - they want to be where the action is!",f,f,Twitter for iPhone,89710,20521,f
2019-03-20 20:57:00,1.10847e+18,Really beautiful to see! ,f,f,Twitter for iPhone,158276,34054,f
2019-03-20 21:25:00,1.10848e+18,ISIS Caliphate two years ago in red vs. ISIS Caliphate TODAY. (Was even worse in November 2016 before I took office). ,f,f,Twitter for iPhone,65203,17880,f
2019-03-20 02:05:00,1.10819e+18,"Campaigning for the Popular Vote is much easier &amp, different than campaigning for the Electoral College. Its like training for the 100 yard dash vs. a marathon. The brilliance of the Electoral College is that you must go to many States to win. With the Popular Vote, you go to....",f,f,Twitter for iPhone,80848,19214,f
2019-03-20 02:17:00,1.10819e+18,"....just the large States - the Cities would end up running the Country. Smaller States &amp, the entire Midwest would end up losing all power - &amp, we cant let that happen. I used to like the idea of the Popular Vote, but now realize the Electoral College is far better for the U.S.A.",f,f,Twitter for iPhone,107759,23957,f
2019-03-20 03:53:00,1.10821e+18,Not a good situation! ,f,f,Twitter for iPhone,70476,18952,f
2019-03-20 04:04:00,1.10822e+18,"The Democrats are getting very strange. They now want to change the voting age to 16, abolish the Electoral College, and Increase significantly the number of Supreme Court Justices. Actually, youve got to win it at the Ballot Box!",f,f,Twitter for iPhone,110061,25789,f
2019-03-21 00:07:00,1.10852e+18,Leaving the GREAT STATE of OHIO for the WhiteHouse. A really great day!,f,f,Twitter for iPhone,86593,11870,f
2019-03-21 16:50:00,1.10877e+18,"After 52 years it is time for the United States to fully recognize Israels Sovereignty over the Golan Heights, which is of critical strategic and security importance to the State of Israel and Regional Stability!",f,f,Twitter for iPhone,159447,35312,f
2019-03-21 20:12:00,1.10882e+18,"We are here today to take historic action to defend American Students and American Values. In a few moments, I will be signing an Executive Order to protect FREE SPEECH on College Campuses.",f,f,Twitter for iPhone,112741,27568,f
2019-03-21 21:12:00,1.10884e+18,"Today we celebrate the lives and achievements of Americans with Down Syndrome. VP and I will always stand with these wonderful families, and together we will always stand for LIFE! WorldDownSyndromeDay ",f,f,Twitter for iPhone,78067,17539,f
2019-03-21 02:04:00,1.10855e+18,"The reason we have the Special Counsel investigation is that James Comey (a dirty cop) leaked his memos to a friend, who leaked them to the press, on purpose. KennedyNation Totally illegal!",f,f,Twitter for iPhone,86195,20822,f
2019-03-21 02:40:00,1.10856e+18,"John Solomon: As Russia Collusion fades, Ukrainian plot to help Clinton emerges. seanhannity  FoxNews",f,f,Twitter for iPhone,74761,21515,f
2019-03-22 10:49:00,1.10904e+18, WhiteHouse: The American dream is back because President Trump understands what many experts don't: that restoring American greatness i...,t,f,Twitter for iPhone,0,12192,f
2019-03-22 10:52:00,1.10905e+18,"3.1 GDP FOR THE YEAR, BEST NUMBER IN 14 YEARS!",f,f,Twitter for iPhone,149320,29403,f
2019-03-22 12:57:00,1.10908e+18,"Our own Benjamin Hall is doing fantastic reporting on ISIS right on the from line (True). ISIS was willing to die but now, because of big pressure, save for a few people in caves, most have surrendered. A testament to our President. Thank you Pete Hegseth foxandfriends",f,f,Twitter for iPhone,65775,13900,f
2019-03-22 16:15:00,1.10913e+18,"....There is nothing to admire about them, they will always try to show a glimmer of vicious hope, but they are losers and barely breathing. Think about that before you destroy your lives and the lives of your family!",f,f,Twitter for iPhone,93158,15343,f
2019-03-22 16:15:00,1.10913e+18,"ISIS uses the internet better than almost anyone, but for all of those susceptible to ISIS propaganda, they are now being beaten badly at every level....",f,f,Twitter for iPhone,112752,19013,f
2019-03-22 16:47:00,1.10913e+18,"It is my pleasure to announce that StephenMoore, a very respected Economist, will be nominated to serve on the Fed Board. I have known Steve for a long time  and have no doubt he will be an outstanding choice!",f,f,Twitter for iPhone,73978,14200,f
2019-03-22 17:22:00,1.10914e+18,It was announced today by the U.S. Treasury that additional large scale Sanctions would be added to those already existing Sanctions on North Korea. I have today ordered the withdrawal of those additional Sanctions!,f,f,Twitter for iPhone,86579,17779,f
2019-03-22 20:15:00,1.10919e+18,"Today in Florida, FLOTUS and I were honored to welcome and meet with leaders from the Bahamas, Dominican Republic, Haiti, Jamaica, and Saint Lucia! ",f,f,Twitter for iPhone,105375,20432,f
2019-03-22 02:22:00,1.10892e+18," WhiteHouse: Today, there are plenty of reasons for that trust. Manufacturing jobs are roaring back. Blue-collar workers are set to make...",t,f,Twitter for iPhone,0,7435,f
2019-03-22 02:38:00,1.10892e+18, WhiteHouse: President realDonaldTrump's historic investments in our defense industrial base keep two of his biggest promises to voters...,t,f,Twitter for iPhone,0,8220,f
2019-03-22 02:39:00,1.10892e+18, DonaldJTrumpJr: Super excited today that realdonaldTrump is signing an executive order today to protect free speech rights for ALL stu...,t,f,Twitter for iPhone,0,22422,f
2019-03-22 02:39:00,1.10892e+18, GOPChairwoman: You can't deny our economy is roaring: *fastest GDP growth in 13 years *1M more job openings than people looking for...,t,f,Twitter for iPhone,0,16708,f
2019-03-24 12:01:00,1.10979e+18,"Good Morning, Have A Great Day!",f,f,Twitter for iPhone,410395,64016,f
2019-03-24 12:02:00,1.10979e+18,MAKE AMERICA GREAT AGAIN!,f,f,Twitter for iPhone,305294,52766,f
2019-03-24 20:42:00,1.10992e+18,"No Collusion, No Obstruction, Complete and Total EXONERATION. KEEP AMERICA GREAT!",f,f,Twitter for iPhone,362684,79891,f
2019-03-25 10:10:00,1.11012e+18,"No matter your ideologies or your loyalties, this is a good day for America. No American conspired to cooperate with Russia in its efforts to interfere with the 2016 election, according to Robert Mueller, and that is good.  BretBaier  FoxNews",f,f,Twitter for iPhone,104421,20300,f
2019-03-25 10:20:00,1.11012e+18,"The Special Counsel did not find that the Trump Campaign, or anyone associated with it, conspired or coordinated with the Russian Government in these efforts, despite multiple offers from Russian-affiliated individuals to assist the Trump Campaign.",f,f,Twitter for iPhone,112505,22740,f
2019-03-25 10:25:00,1.11013e+18,Breaking News: Mueller Report Finds No Trump-Russia Conspiracy. MSNBC,f,f,Twitter for iPhone,93095,16531,f
2019-03-25 10:26:00,1.11013e+18," realDonaldTrump: Good Morning, Have A Great Day!",t,f,Twitter for iPhone,0,64016,f
2019-03-25 10:26:00,1.11013e+18," realDonaldTrump: No Collusion, No Obstruction, Complete and Total EXONERATION. KEEP AMERICA GREAT!",t,f,Twitter for iPhone,0,79891,f
2019-03-25 10:26:00,1.11013e+18, realDonaldTrump: MAKE AMERICA GREAT AGAIN!,t,f,Twitter for iPhone,0,52766,f
2019-03-25 18:10:00,1.11024e+18,"Today, it was my great honor to welcome Prime Minister Netanyahu of Israel back to the WhiteHouse where I signed a Presidential Proclamation recognizing Israels sovereignty over the Golan Heights. Read more:  ",f,f,Twitter for iPhone,121285,24088,f
2019-03-26 10:54:00,1.1105e+18,The Mainstream Media is under fire and being scorned all over the World as being corrupt and FAKE. For two years they pushed the Russian Collusion Delusion when they always knew there was No Collusion. They truly are the Enemy of the People and the Real Opposition Party!,f,f,Twitter for iPhone,171222,40962,f
2019-03-26 11:12:00,1.1105e+18," TomFitton: Lets be clear, neither Mueller, Obama FBI, DOJ, CIA, Deep State, etc ever had good faith basis to pursue realDonaldTrump o...",t,f,Twitter for iPhone,0,13700,f
2019-03-26 14:49:00,1.11055e+18,"What were seeing on Capitol Hill right now is that the Democrats are walking back any charges of Collusion against the President. ByronYork BillHemmer Should never have been started, a disgrace!",f,f,Twitter for iPhone,82751,17195,f
2019-03-26 16:58:00,1.11059e+18,The Republican Party will become The Party of Healthcare!,f,f,Twitter for iPhone,122043,21432,f
2019-03-26 01:54:00,1.11036e+18,WSJ: Obama Admin Must Account for Abuse of Surveillance Powers  via BreitbartNews,f,f,Twitter for iPhone,103674,32466,f
2019-03-26 20:36:00,1.11064e+18,A Catastrophic Media Failure ,f,f,Twitter for iPhone,63184,15579,f
2019-03-26 21:31:00,1.11066e+18,"Thank you to the House Republicans for sticking together and the BIG WIN today on the Border. Todays vote simply reaffirms Congressional Democrats are the party of Open Borders, Drugs and Crime!",f,f,Twitter for iPhone,139876,28783,f
2019-03-26 23:15:00,1.11068e+18,Proclamation on Recognizing the Golan Heights as Part of the State of Israel  ,f,f,Twitter for iPhone,55980,11985,f
2019-03-26 02:05:00,1.11036e+18, bmcnally14: The Caps won a Stanley Cup so they get to spend the next hour here touring and meeting the President in a private event. h...,t,f,Twitter for iPhone,0,3635,f
2019-03-26 02:06:00,1.11036e+18," keeperofthecup: Hanging out in the Roosevelt Room, waiting to head into the oval office.  stanleycup NHL WhiteHouse HockeyHallFame...",t,f,Twitter for iPhone,0,4168,f
2019-03-26 02:08:00,1.11036e+18,A team of great champions! ,f,f,Twitter for iPhone,70768,10809,f
2019-03-26 02:09:00,1.11036e+18, ScottABC7: The Stanley Cup and the Caps with President Trump in the Oval Office.What a picture! ,t,f,Twitter for iPhone,0,6755,f
2019-03-26 02:42:00,1.11055e+18,"What were seeing on Capital Hill right now is that the Democrats are walking back any charges of Collusion against the President. ByronYork  BillHemmer Should never have been started, a disgrace!",f,t,Twitter for iPhone,6442,1864,f
2019-03-26 03:24:00,1.11038e+18," ZacharyIvanPor1: realDonaldTrump Thank you Mr. President for all of your sacrifice, your hard work, and your thoughtful leadership....",t,f,Twitter for iPhone,0,9027,f
2019-03-26 03:32:00,1.11038e+18, DonaldJTrumpJr: Christmas came early this week. ,t,f,Twitter for iPhone,0,21343,f
2019-03-26 03:48:00,1.11039e+18,""" TomFitton: Tom Fitton on RealDonaldTrump Russia Mueller Probe: 'They've KNOWN There Was NO Collusion"""" And, by the way, DevinNunes is...""",t,f,Twitter for iPhone,0,10567,f
2019-03-27 00:39:00,1.1107e+18,"I think this is probably the most consequential media screwup of the last 25 to 50 years. It is difficult to comprehend or overstate the damage that the media did to the Country, to their own reputation or to the Constitution. An absolute catastrophe Sean Davis  TuckerCarlson",f,f,Twitter for iPhone,132878,30571,f
2019-03-27 18:47:00,1.11098e+18,.GreggJarrett: Trump-Russia 'collusion' was always a hoax -- and dirtiest political trick in modern US history ,f,f,Twitter for iPhone,62698,15986,f
2019-03-27 19:38:00,1.11099e+18,....Also discussed political fairness and various things that Google can do for our Country. Meeting ended very well!,f,f,Twitter for iPhone,68178,10634,f
2019-03-27 19:38:00,1.11099e+18,"Just met with SundarPichai, President of Google, who is obviously doing quite well. He stated strongly that he is totally committed to the U.S. Military, not the Chinese Military....",f,f,Twitter for iPhone,79820,13926,f
2019-03-27 01:27:00,1.11071e+18,"The Fake News Media has lost tremendous credibility with its corrupt coverage of the illegal Democrat Witch Hunt of your all time favorite duly elected President, me! T.V. ratings of CNN &amp, MSNBC tanked last night after seeing the Mueller Report statement. FoxNews up BIG!",f,f,Twitter for iPhone,119939,27016,f
2019-03-27 20:48:00,1.11101e+18,We are here today to award Americas highest military honor to a fallen hero who made the supreme sacrifice for our nation  Staff Sergeant Travis Atkins...,f,f,Twitter for iPhone,75353,15535,f
2019-03-27 09:30:00,1.11102e+18, seanhannity: HANNITY EXCLUSIVE TONIGHT: One-on-one with realdonaldtrump  the Presidents first interview since Mueller found no coll...,f,t,Twitter for iPhone,0,11573,f
2019-03-28 10:05:00,1.11121e+18,"Will be heading to Grand Rapids, Michigan, tonight for a Big Rally. Will be talking about the many exciting things that are happening to our Country, but also the car companies, &amp, others, that are pouring back into Michigan, Ohio, Pennsylvania, North &amp, South Carolina &amp, all over!",f,f,Twitter for iPhone,71214,14807,f
2019-03-28 10:13:00,1.11121e+18,"The Fake News Media is going Crazy! They are suffering a major breakdown, have ZERO credibility or respect, &amp, must be thinking about going legit. I have learned to live with Fake News, which has never been more corrupt than it is right now. Someday, I will tell you the secret!",f,f,Twitter for iPhone,141304,31419,f
2019-03-28 10:24:00,1.11121e+18,"Mexico is doing NOTHING to help stop the flow of illegal immigrants to our Country. They are all talk and no action. Likewise, Honduras, Guatemala and El Salvador have taken our money for years, and do Nothing. The Dems dont care, such BAD laws. May close the Southern Border!",f,f,Twitter for iPhone,110567,25150,f
2019-03-28 10:34:00,1.11121e+18,"FBI &amp, DOJ to review the outrageous Jussie Smollett case in Chicago. It is an embarrassment to our Nation!",f,f,Twitter for iPhone,120585,27050,f
2019-03-28 10:43:00,1.11122e+18,"Congressman Adam Schiff, who spent two years knowingly and unlawfully lying and leaking, should be forced to resign from Congress!",f,f,Twitter for iPhone,160322,36047,f
2019-03-28 11:04:00,1.11122e+18,"Wow, ratings for Morning Joe, which were really bad in the first place, just tanked with the release of the Mueller Report. Likewise, other shows on MSNBC and CNN have gone down by as much as 50%. Just shows, Fake News never wins!",f,f,Twitter for iPhone,117057,25177,f
2019-03-28 12:30:00,1.11124e+18,"Very important that OPEC increase the flow of Oil. World Markets are fragile, price of Oil getting too high. Thank you!",f,f,Twitter for iPhone,82517,16548,f
2019-03-28 19:41:00,1.11135e+18,"The Republican Party will become the Party of Great HealthCare! ObamaCare is a disaster, far too expensive and deductibility ridiculously high - virtually unusable! Moving forward in Courts and Legislatively!",f,f,Twitter for iPhone,88471,17503,f
2019-03-28 19:51:00,1.11136e+18,"We have a National Emergency at our Southern Border. The Dems refuse to do what they know is necessary - amend our immigration laws. Would immediately solve the problem! Mexico, with the strongest immigration laws in the World, refuses to help with illegal immigration &amp, drugs!",f,f,Twitter for iPhone,99746,23938,f
2019-03-28 21:06:00,1.11137e+18,"On my way to Grand Rapids, Michigan right now. See you all very soon! MAGA ",f,f,Twitter for iPhone,83323,17102,f
2019-03-29 12:48:00,1.11161e+18,"On this Vietnam War Veterans Day, we celebrate the brave Vietnam Veterans and all of Americas Veterans. Thank you for your service to our great Nation!",f,f,Twitter for iPhone,122298,22938,f
2019-03-29 15:09:00,1.11165e+18,This has been an incredible couple of weeks for AMERICA! ,f,f,Twitter for iPhone,76292,16647,f
2019-03-29 15:23:00,1.11165e+18,"The DEMOCRATS have given us the weakest immigration laws anywhere in the World. Mexico has the strongest, &amp, they make more than $100 Billion a year on the U.S. Therefore, CONGRESS MUST CHANGE OUR WEAK IMMIGRATION LAWS NOW, &amp, Mexico must stop illegals from entering the U.S....",f,f,Twitter for iPhone,96033,22224,f
2019-03-29 15:37:00,1.11165e+18,"....through their country and our Southern Border. Mexico has for many years made a fortune off of the U.S., far greater than Border Costs. If Mexico doesnt immediately stop ALL illegal immigration coming into the United States throug our Southern Border, I will be CLOSING.....",f,f,Twitter for iPhone,110825,23711,f
2019-03-29 15:43:00,1.11166e+18,"....the Border, or large sections of the Border, next week. This would be so easy for Mexico to do, but they just take our money and talk. Besides, we lose so much money with them, especially when you add in drug trafficking etc.), that the Border closing would be a good thing!",f,f,Twitter for iPhone,83684,18676,f
2019-03-29 01:16:00,1.11144e+18,"Beautiful MAGARally tonight in Grand Rapids, Michigan - thank you, I love you! MAKE AMERICA GREAT AGAIN!! ",f,f,Twitter for iPhone,97938,20758,f
2019-03-29 21:41:00,1.11175e+18,"Had the Fed not mistakenly raised interest rates, especially since there is very little inflation, and had they not done the ridiculously timed quantitative tightening, the 3.0% GDP, &amp, Stock Market, would have both been much higher &amp, World Markets would be in a better place!",f,f,Twitter for iPhone,79110,17029,f
2019-03-29 22:31:00,1.11176e+18,"Robert Mueller was a Hero to the Radical Left Democrats, until he ruled that there was No Collusion with Russia (so ridiculous to even say!). After more than two years since the insurance policy statement was made by a dirty cop, I got the answers I wanted, the Truth.....",f,f,Twitter for iPhone,104836,22692,f
2019-03-29 23:15:00,1.11177e+18,"...The problem is, no matter what the Radical Left Democrats get, no matter what we give them, it will never be enough. Just watch, they will Harass &amp, Complain &amp, Resist (the theme of their movement). So maybe we should just take our victory and say NO, weve got a Country to run!",f,f,Twitter for iPhone,110440,24584,f
2019-03-29 23:25:00,1.11177e+18,"So funny that The New York Times &amp, The Washington Post got a Pulitzer Prize for their coverage (100% NEGATIVE and FAKE!) of Collusion with Russia - And there was No Collusion! So, they were either duped or corrupt? In any event, their prizes should be taken away by the Committee!",f,f,Twitter for iPhone,130613,29624,f
2019-03-29 02:30:00,1.11146e+18,"Massive overflow crowds in Grand Rapids, Michigan tonight. Thank you for joining us tonight! MAGA ",f,f,Twitter for iPhone,148164,29750,f
2019-03-29 02:41:00,1.11146e+18,MAKE AMERICA GREAT AGAIN!  ,f,f,Twitter for iPhone,74339,17082,f
2019-03-29 03:23:00,1.11147e+18,"Working hard, thank you! MAGA ",f,f,Twitter for iPhone,96664,19178,f
2019-03-03 00:27:00,1.102e+18,Virtually everything failed lawyer Michael Cohen said in his sworn testimony last week is totally contradicted in his just released manuscript for a book about me. Its a total new love letter to Trump and the pols must now use it rather than his lies for sentence reduction!,f,f,Twitter for iPhone,89212,17573,f
2019-03-03 00:34:00,1.102e+18,The brand new manuscript for a new book by failed lawyer Michael Cohen shows his testimony was a total lie! Pundits should only use it.,f,f,Twitter for iPhone,65286,12466,f
2019-03-03 00:48:00,1.10201e+18,Weve got NASA rocking again. Great activity and success. Congrats to SPACEX and all!,f,f,Twitter for iPhone,149769,20036,f
2019-03-03 15:44:00,1.10223e+18,"...said was a total lie, but Fake Media wont show it. I am an innocent man being persecuted by some very bad, conflicted &amp, corrupt people in a Witch Hunt that is illegal &amp, should never have been allowed to start - And only because I won the Election! Despite this, great success!",f,f,Twitter for iPhone,108241,21889,f
2019-03-03 16:02:00,1.10224e+18,"After more than two years of Presidential Harassment, the only things that have been proven is that Democrats and other broke the law. The hostile Cohen testimony, given by a liar to reduce his prison time, proved no Collusion! His just written book manuscript showed what he.....",f,f,Twitter for iPhone,76590,16892,f
2019-03-03 19:23:00,1.10229e+18,"Look how theyre acting now and how we act when were in the majority. What the Democrats are doing is an abuse of power. They couldnt find anything...they took a Fake Dossier &amp, couldnt find any Collusion. Now they have a fake witness in Cohen. Congressman Mark Green, (R-TN).",f,f,Twitter for iPhone,77186,17588,f
2019-03-03 19:52:00,1.1023e+18,"My wonderful daughter, Ivanka, will be interviewed tonight by Steve Hilton on The Next Revolution. FoxNews 9:00 P.M. She works so hard and has achieved so much for the U.S.A.(and gets so little credit!). Then watch Mark Levin at 10:00 P.M., a great show!",f,f,Twitter for iPhone,78500,14364,f
2019-03-03 20:18:00,1.1023e+18,"The reason I do not want military drills with South Korea is to save hundreds of millions of dollars for the U.S. for which we are not reimbursed. That was my position long before I became President. Also, reducing tensions with North Korea at this time is a good thing!",f,f,Twitter for iPhone,103903,19915,f
2019-03-30 12:14:00,1.11197e+18,"In honor of his past service to our Country, Navy Seal EddieGallagher will soon be moved to less restrictive confinement while he awaits his day in court. Process should move quickly! foxandfriends RepRalphNorman",f,f,Twitter for iPhone,80132,16318,f
2019-03-30 20:31:00,1.11209e+18,"It would be so easy to fix our weak and very stupid Democrat inspired immigration laws. In less than one hour, and then a vote, the problem would be solved. But the Dems dont care about the crime, they dont want any victory for Trump and the Republicans, even if good for USA!",f,f,Twitter for iPhone,142286,32823,f
2019-03-30 20:36:00,1.11209e+18,"Mexico must use its very strong immigration laws to stop the many thousands of people trying to get into the USA. Our detention areas are maxed out &amp, we will take no more illegals. Next step is to close the Border! This will also help us with stopping the Drug flow from Mexico!",f,f,Twitter for iPhone,122448,26704,f
2019-03-30 22:24:00,1.11212e+18,"The Trump Administration has succeeded in dramatically raising the costs to Iran for its sinister behavior, at no cost to the U.S. or our allies. Thats the definition of a foreign-policy achievement. Bret Stephens, nytimes  We are getting stronger all over the world, watch!",f,f,Twitter for iPhone,101486,22266,f
2019-03-30 03:26:00,1.11183e+18,A huge thanks to HeatherNauert for serving America at the StateDept. Great work! Im proud to have you join the Fulbright board! ,f,f,Twitter for iPhone,53698,10297,f
2019-03-31 19:21:00,1.11243e+18,"Everybody is asking how the phony and fraudulent investigation of the No Collusion, No Obstruction Trump Campaign began. We need to know for future generations to understand. This Hoax should never be allowed to happen to another President or Administration again!",f,f,Twitter for iPhone,152349,33662,f
2019-03-31 19:39:00,1.11244e+18,"Outrageous, its the Adam Schiff problem. People abusing the access to classified data to then go out in public and make allegations that didnt prove to be true. You look at a decision to essentially investigate a political rival. Who made it? James Freeman, WSJ",f,f,Twitter for iPhone,79409,18850,f
2019-03-31 23:41:00,1.1125e+18,"The Democrats are allowing a ridiculous asylum system and major loopholes to remain as a mainstay of our immigration system. Mexico is likewise doing NOTHING, a very bad combination for our Country. Homeland Security is being sooo very nice, but not for long!",f,f,Twitter for iPhone,99150,22217,f
2019-03-04 00:02:00,1.10236e+18,"Presidential Harassment by crazed Democrats at the highest level in the history of our Country. Likewise, the most vicious and corrupt Mainstream Media that any president has ever had to endure - Yet the most successful first two years for any",f,f,Twitter for iPhone,88136,20274,f
2019-03-04 00:08:00,1.10236e+18,"....President. We are WINNING big, the envy of the WORLD, but just think what it could be?",f,f,Twitter for iPhone,101222,17530,f
2019-03-04 16:17:00,1.1026e+18,"FEMA has been told directly by me to give the A Plus treatment to the Great State of Alabama and the wonderful people who have been so devastated by the Tornadoes. GovernorKayIvey, one of the best in our Country, has been so informed. She is working closely with FEMA (and me!).",f,f,Twitter for iPhone,68341,13543,f
2019-03-04 19:53:00,1.10266e+18,"The military drills, or war games as I call them, were never even discussed in my mtg w/ Kim Jong Un of NKFAKE NEWS! I made that decision long ago because it costs the U.S. far too much money to have those games, especially since we are not reimbursed for the tremendous cost!",f,f,Twitter for iPhone,76764,15778,f
2019-03-04 01:01:00,1.10237e+18,"For the Democrats to interview in open hearings a convicted liar &amp, fraudster, at the same time as the very important Nuclear Summit with North Korea, is perhaps a new low in American politics and may have contributed to the walk. Never done when a president is overseas. Shame!",f,f,Twitter for iPhone,85626,19949,f
2019-03-04 01:07:00,1.10238e+18," rcale1776: Jon Stewart Listen up everybody, the Trump Justice Dept is doing an excellent job administrating the 911 compensation act...",t,f,Twitter for iPhone,0,16249,f
2019-03-04 01:08:00,1.10238e+18, ChatByCC: realDonaldTrump President Trump made America great again! MAGA Now its up to us to help him keep America great. KAGT...,f,t,Twitter for iPhone,0,9517,f
2019-03-04 01:20:00,1.10238e+18," MZHemingway: Man, conservatives havent been this united on Twitter since the Kavanaugh confirmation!",t,f,Twitter for iPhone,0,8721,f
2019-03-04 01:24:00,1.10238e+18,"Schumer &amp, the Democrats are hurting our Country. Senate Republicans must take BOLD ACTION! ",f,f,Twitter for iPhone,62904,17263,f
2019-03-04 01:28:00,1.10238e+18,"And also illegally leaking to Fake News CNN &amp, others? ",f,f,Twitter for iPhone,60297,16109,f
2019-03-04 20:06:00,1.10266e+18,"Now that the Dems are going to try &amp, switch from Collusion to some other reason, it makes them continue to look like sore losers who didnt accept the WILL OF THE PEOPLE in the last election - they will do anything to get rid of the President. AriFleischer It will never work!",f,f,Twitter for iPhone,89872,21266,f
2019-03-04 20:17:00,1.10266e+18,There is no Collusion. All of these investigations are in search of a crime. Democrats have no evidence to impeach President Trump. Ridiculous! DevinNunes FoxNews,f,f,Twitter for iPhone,73680,16199,f
2019-03-04 20:53:00,1.10267e+18,""" WhiteHouse: President Trump's message to those affected by the tornadoes in the Gulf states: """"We grieve by your side and we pledge our...""",t,f,Twitter for iPhone,0,10091,f
2019-03-04 02:52:00,1.10258e+18,"FEMA has been told directly by me to give the A Plus treatment to the Great State of Alabama and the wonderful people who have been so devastated by the Tornadoes. GovIvey, one of the best in our Country, has been so informed. She is working closely with FEMA (and me!).",f,t,Twitter for iPhone,31575,7124,f
2019-03-04 03:10:00,1.10241e+18,"To the great people of Alabama and surrounding areas: Please be careful and safe. Tornadoes and storms were truly violent and more could be coming. To the families and friends of the victims, and to the injured, God bless you all!",f,f,Twitter for iPhone,92548,16198,f
2019-03-04 03:24:00,1.10241e+18, GOPChairwoman: I completely agree with Kevin McCarthy....,t,f,Twitter for iPhone,0,12901,f
2019-03-05 13:14:00,1.10292e+18,"Now that they realize the only Collusion with Russia was done by Crooked Hillary Clinton &amp, the Democrats, Nadler, Schiff and the Dem heads of the Committees have gone stone cold CRAZY. 81 letter sent to innocent people to harass them. They wont get ANYTHING done for our Country!",f,f,Twitter for iPhone,90812,22868,f
2019-03-05 13:22:00,1.10292e+18,"HIV Is Cured In 2nd Patient, Doctors Report. nytimes  Such great news for so many. Tremendous progress being made!",f,f,Twitter for iPhone,104798,23516,f
2019-03-05 14:11:00,1.10293e+18,"The greatest overreach in the history of our Country. The Dems are obstructing justice and will not get anything done. A big, fat, fishing expedition desperately in search of a crime, when in fact the real crime is what the Dems are doing, and have done!",f,f,Twitter for iPhone,92780,22057,f
2019-03-05 14:12:00,1.10293e+18,PRESIDENTIAL HARASSMENT!,f,f,Twitter for iPhone,100857,22263,f
2019-03-05 14:15:00,1.10294e+18,Republican Approval Rating just hit 93%. Sorry Haters! MAKE AMERICA GREAT AGAIN!,f,f,Twitter for iPhone,140077,30535,f
2019-03-05 19:00:00,1.10301e+18,"Our great First Lady (FLOTUS) will be doing a LIVE show TODAY at 1:00 PM PT with the terrific EricBolling at the WestgateVegas Resort. Shes on her BeBest Tour, helping address the OpioidCrisis. Free admission for the first 1,500 people!",f,f,Twitter for iPhone,55624,10190,f
2019-03-05 19:49:00,1.10302e+18,"Just a few moments ago, I signed an EO addressing one of our nations most heartbreaking tragedies: VETERANS SUICIDE. To every VeteranI want you to know that you have an entire nation of more than 300 million people behind you. You will NEVER be forgotten.",f,f,Twitter for iPhone,89039,22437,f
2019-03-05 01:59:00,1.10275e+18,Presidential Harassment! ,f,f,Twitter for iPhone,54371,15884,f
2019-03-05 20:54:00,1.10304e+18,"....Scott has helped us to lower drug prices, get a record number of generic drugs approved and onto the market, and so many other things. He and his talents will be greatly missed!",f,f,Twitter for iPhone,64472,10098,f
2019-03-05 20:54:00,1.10304e+18,"Scott Gottlieb, who has done an absolutely terrific job as Commissioner of the FDA, plans to leave government service sometime next month....",f,f,Twitter for iPhone,59849,9863,f
2019-03-05 22:18:00,1.10306e+18,"(Crooked) Hillary Clinton confirms she will not run in 2020, rules out a third bid for White House. Aw-shucks, does that mean I wont get to run against her again? She will be sorely missed!",f,f,Twitter for iPhone,147964,27664,f
2019-03-05 02:04:00,1.10275e+18,"The American Media has changed forever. News organizations that seemed like a big deal are now extinct.  Those that remain have now degraded themselves beyond recognition, like the New Yorker - or theyve been purchased by Jeff Bezos to conduct unregistered lobbying for.........",f,f,Twitter for iPhone,83693,19020,f
2019-03-05 02:10:00,1.10275e+18,".... Amazon, like the Washington Post. Its hard to remember that not so long ago America had prestige media outlets, but not anymore. TuckerCarlson   The Fake News Media is the true Enemy of the People!",f,f,Twitter for iPhone,63892,14708,f
2019-03-05 02:24:00,1.10276e+18," JudicialWatch: Right now, our borders are being used as gateways for drug cartels &amp, violent criminals  each day adding to the millions...",t,f,Twitter for iPhone,0,12306,f
2019-03-05 03:40:00,1.10278e+18,We the people will now be subjected to the biggest display of modern day McCathyism....which is the widest fishing net expedition....every aspect of the presidents life....all in order to get power back so they can institute Socialism. seanhannity,f,t,Twitter for iPhone,8019,2534,f
2019-03-05 03:50:00,1.10278e+18,We the people will now be subjected to the biggest display of modern day McCarthyism....which is the widest fishing net expedition....every aspect of the presidents life....all in order to get power back so they can institute Socialism. seanhannity,f,f,Twitter for iPhone,99340,25127,f
2019-03-05 04:33:00,1.10279e+18,Representative Ilhan Omar is again under fire for her terrible comments concerning Israel. Jewish groups have just sent a petition to Speaker Pelosi asking her to remove Omar from Foreign Relations Committee. A dark day for Israel!,f,f,Twitter for iPhone,107524,24942,f
2019-03-05 04:44:00,1.10279e+18,"StarParker is indeed a Star! Thank you. Center for Urban Renewal &amp, Ed. JesseBWatters LauraIngram",f,f,Twitter for iPhone,4208,774,f
